#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    7000   -5458.458166       3.927203   11781.610394    6323.152228       0.630762     32.272691      0.032878     -0.103380      0.653493     31.739309     -0.032878      0.103380
    7010   -5466.750734       3.929046   11787.137206    6320.386472       0.631498     32.330880      0.033143     -0.102442      0.654273     31.801120     -0.033143      0.102442
    7020   -5466.251398       3.928878   11786.635038    6320.383640       0.632235     32.389091      0.033378     -0.101553      0.655051     31.862909     -0.033378      0.101553
    7030   -5461.313126       3.926079   11778.237746    6316.924620       0.632972     32.447322      0.033588     -0.100697      0.655829     31.924678     -0.033588      0.100697
    7040   -5449.048611       3.921993   11765.977807    6316.929196       0.633709     32.505579      0.033796     -0.099864      0.656606     31.986421     -0.033796      0.099864
    7050   -5449.525055       3.920032   11760.096404    6310.571349       0.634446     32.563881      0.034031     -0.099045      0.657382     32.048119     -0.034031      0.099045
    7060   -5445.805511       3.918791   11756.373749    6310.568238       0.635183     32.622257      0.034315     -0.098224      0.658158     32.109743     -0.034315      0.098224
    7070   -5447.732440       3.918063   11754.188678    6306.456237       0.635920     32.680733      0.034658     -0.097391      0.658934     32.171267     -0.034658      0.097391
    7080   -5446.020850       3.917492   11752.477105    6306.456255       0.636656     32.739315      0.035058     -0.096537      0.659709     32.232685     -0.035058      0.096537
    7090   -5455.194346       3.918234   11754.701185    6299.506839       0.637393     32.797974      0.035510     -0.095660      0.660485     32.294026     -0.035510      0.095660
    7100   -5460.210719       3.919904   11759.712921    6299.502202       0.638127     32.856669      0.036006     -0.094763      0.661263     32.355331     -0.036007      0.094763
    7110   -5468.319370       3.921667   11765.000337    6296.680966       0.638860     32.915364      0.036539     -0.093863      0.662041     32.416636     -0.036539      0.093863
    7120   -5470.755822       3.922480   11767.439304    6296.683482       0.639592     32.974032      0.037097     -0.092981      0.662822     32.477968     -0.037097      0.092981
    7130   -5480.728228       3.924360   11773.079487    6292.351259       0.640321     33.032669      0.037667     -0.092124      0.663604     32.539331     -0.037667      0.092124
    7140   -5485.446142       3.925932   11777.796780    6292.350638       0.641050     33.091280      0.038232     -0.091289      0.664387     32.600720     -0.038232      0.091289
    7150   -5494.355945       3.928003   11784.007933    6289.651988       0.641778     33.149870      0.038782     -0.090476      0.665170     32.662130     -0.038782      0.090476
    7160   -5502.612968       3.930754   11792.263223    6289.650255       0.642506     33.208439      0.039309     -0.089696      0.665954     32.723561     -0.039309      0.089696
    7170   -5517.255461       3.933823   11801.468556    6284.213094       0.643232     33.267001      0.039806     -0.088951      0.666739     32.784999     -0.039806      0.088951
    7180   -5516.932373       3.933715   11801.146438    6284.214065       0.643958     33.325580      0.040263     -0.088233      0.667524     32.846420     -0.040263      0.088233
    7190   -5512.571466       3.931478   11794.434181    6281.862715       0.644684     33.384203      0.040672     -0.087523      0.668309     32.907797     -0.040672      0.087523
    7200   -5502.583764       3.928150   11784.451461    6281.867697       0.645410     33.442889      0.041036     -0.086802      0.669093     32.969111     -0.041036      0.086802
    7210   -5504.959144       3.927169   11781.506544    6276.547400       0.646137     33.501651      0.041370     -0.086067      0.669878     33.030349     -0.041370      0.086067
    7220   -5505.301673       3.927281   11781.842388    6276.540714       0.646864     33.560480      0.041698     -0.085327      0.670661     33.091520     -0.041698      0.085327
    7230   -5506.090871       3.926703   11780.110066    6274.019195       0.647591     33.619356      0.042035     -0.084596      0.671444     33.152644     -0.042035      0.084596
    7240   -5502.787240       3.925604   11776.811974    6274.024734       0.648319     33.678269      0.042377     -0.083874      0.672227     33.213731     -0.042377      0.083874
    7250   -5514.398257       3.927261   11781.781973    6267.383716       0.649048     33.737227      0.042707     -0.083153      0.673009     33.274773     -0.042707      0.083153
    7260   -5519.714224       3.929030   11787.090713    6267.376489       0.649777     33.796242      0.043019     -0.082416      0.673792     33.335758     -0.043019      0.082416
    7270   -5522.207976       3.929179   11787.537746    6265.329770       0.650505     33.855321      0.043342     -0.081653      0.674575     33.396679     -0.043342      0.081653
    7280   -5521.920828       3.929085   11787.255193    6265.334365       0.651233     33.914459      0.043723     -0.080868      0.675359     33.457541     -0.043723      0.080868
    7290   -5534.327411       3.931696   11795.089397    6260.761986       0.651960     33.973636      0.044197     -0.080070      0.676143     33.518364     -0.044197      0.080070
    7300   -5543.983735       3.934913   11804.739393    6260.755659       0.652687     34.032814      0.044769     -0.079270      0.676927     33.579186     -0.044769      0.079270
    7310   -5551.757335       3.936425   11809.273791    6257.516455       0.653416     34.091950      0.045428     -0.078469      0.677710     33.640050     -0.045428      0.078469
    7320   -5548.422988       3.935315   11805.945553    6257.522565       0.654145     34.151007      0.046147     -0.077667      0.678492     33.700993     -0.046147      0.077667
    7330   -5550.787955       3.934808   11804.425278    6253.637323       0.654875     34.209961      0.046890     -0.076857      0.679273     33.762039     -0.046890      0.076857
    7340   -5544.797144       3.932810   11798.431033    6253.633889       0.655605     34.268809      0.047626     -0.076025      0.680054     33.823191     -0.047626      0.076025
    7350   -5536.318161       3.928913   11786.737814    6250.419653       0.656335     34.327565      0.048338     -0.075139      0.680834     33.884435     -0.048338      0.075139
    7360   -5524.152204       3.924859   11774.576930    6250.424726       0.657064     34.386249      0.049020     -0.074172      0.681616     33.945751     -0.049020      0.074172
    7370   -5526.887271       3.924168   11772.502860    6245.615588       0.657792     34.444885      0.049664     -0.073110      0.682398     34.007115     -0.049664      0.073110
    7380   -5532.542868       3.926052   11778.154786    6245.611919       0.658519     34.503502      0.050267     -0.071961      0.683182     34.068498     -0.050267      0.071961
    7390   -5548.465476       3.929233   11787.700137    6239.234661       0.659245     34.562131      0.050827     -0.070743      0.683966     34.129869     -0.050827      0.070743
    7400   -5547.115820       3.928784   11786.352855    6239.237035       0.659970     34.620794      0.051353     -0.069479      0.684750     34.191206     -0.051353      0.069479
    7410   -5541.850301       3.926384   11779.150837    6237.300536       0.660694     34.679507      0.051866     -0.068195      0.685536     34.252493     -0.051866      0.068195
    7420   -5535.675980       3.924326   11772.979294    6237.303314       0.661417     34.738275      0.052393     -0.066926      0.686322     34.313725     -0.052393      0.066926
    7430   -5539.905505       3.924479   11773.436417    6233.530912       0.662139     34.797098      0.052952     -0.065703      0.687108     34.374902     -0.052952      0.065703
    7440   -5539.402505       3.924310   11772.930869    6233.528364       0.662861     34.855954      0.053540     -0.064541      0.687894     34.436046     -0.053540      0.064541
    7450   -5538.238038       3.923384   11770.152504    6231.914466       0.663583     34.914823      0.054134     -0.063440      0.688680     34.497177     -0.054134      0.063440
    7460   -5535.993411       3.922637   11767.909587    6231.916176       0.664306     34.973700      0.054708     -0.062388      0.689465     34.558300     -0.054709      0.062388
    7470   -5540.629075       3.923648   11770.944688    6230.315613       0.665029     35.032574      0.055245     -0.061362      0.690250     34.619426     -0.055245      0.061362
    7480   -5540.471862       3.923596   11770.788414    6230.316552       0.665753     35.091420      0.055743     -0.060350      0.691033     34.680580     -0.055743      0.060350
